id,date,emotion,intensity,activity,thoughts,category,emotion_type
a0569bd2-4195-4f74-9f17-196a94f39064,2025-10-30,恐れ,9, Claudeに昨日の思考を投げて自己分析を受ける,"橋本さんに未練が残っていて会いたいのに連絡していない
実際に思っていることとやっていることが違うことが課題だと指摘された
願望だけで実際には行動に移してないと言われた
行動するのが怖い
橋本さんと連絡していたの3月とかで8か月も経っている
もう相手には彼氏ができているかもしれない
今更連絡して何の用みたいな感じで冷たく言われたら俺のメンタルがもたないかもしれない
ネガティブな考えが浮かんでしまう",その他,negative
51357d3b-b617-4ed2-9bd4-8c151b5de068,2025-10-30,混乱,8,橋本さんへの気持ちと理想の自分との矛盾に悩む,"俺の気持ちははっきりしている。橋本さんにもう一回会いたい
でもなんか俺からすがっているみたいでなんか嫌だ
俺の理想の姿は去るもの追わず、来るもの拒まずというスタンス
その方がかっこいい感じするし、一人の女性に執着するのはださいなと思ってしまう
どうやったら橋本さんに対しての未練が無くなるんだろう",家族・友人との時間,negative
14c3550d-185f-4287-93c1-2e2cf6a03a24,2025-10-30,平静,5,橋本さんとの違いを探るため過去の女性との関係を振り返る,"高校まで好きだったOさんはめっちゃ好きだった
中学の時に告白して振られたけどそれでも好きでアピールしてた
その結果、めっちゃ嫌われたけど
行動しまくっていたからあまり過去に戻ってやり直したいとかは思わない
時間が経っているので気持ちの整理がついている
結婚したと聞いたので不倫するつもりはない
多分、今あっても性格的に合わないだろうなと思うので未練とかはない",家族・友人との時間,neutral
7a96c766-1a4e-42d9-b7dc-a8328429eb30,2025-10-30,平静,4,カラオケバイト時代の恋愛を振り返る,"カラオケのバイトで出会ったSさんも好きになっていた
自分より8個ぐらい上でシフトが被ればずっと話していた
その時間が凄く楽しかった
割と素で話せていたし、好きで相手も自分のこと嫌ってはないし、どちらかと言えば好きよりではあった気がする
でも相手には彼氏がいたし、8個上でバイトだったので将来結婚とかなったら自分が養わないといけないし、そこまでする気持ちにはならなかった
バイトの備品を盗んで売っていたという話を聞いて、気持ちが完全に冷めた
今、会っても犯罪を犯したわけだし、同じようなことをするのではという信頼できない
",その他,neutral
0af8c462-ab18-4dd4-8ad1-f964b857745d,2025-10-30,興味,6,最近の元カノとの関係を振り返る,"この人はたまに会いたいなという気持ちにはなる
けど連絡する手段がないし、価値観が根本的に違うのでもう一回復縁してもまた同じような理由で別れると思う
ひなちゃんには割と自分の気持ちを伝えたし、多分これ以上は行動してもむりだろうなという確信がある
もう一回付き合う気にはならないかな
まだ時間が経ってないのであの時は楽しかったないい経験になったという思考にはなってないけど時間が解決してくれるはず
未",その他,positive
a591f2c5-8f3d-4967-b61e-038793220cda,2025-10-30,興味,7,過去の恋愛経験から未練のメカニズムを分析,"自分は満足するまで行動してその結果、ダメだった場合は未練なく前に進めるのではという考えになった
もしくはその人に対して絶対に無理だなという出来事が起きた場合も未練なく前に進める
橋本さんに対して未練あるのは①まだ連絡できる状態であること ②自分が満足するまで行動していないこと ③橋本さんを嫌いになってないから
重要な自己理解:
未練が消える条件①: 満足するまで行動してダメだった
未練が消える条件②: 相手に対して決定的にダメだと思える出来事
橋本さんへの未練の理由: 行動不足、可能性が残っている、好意が継続",その他,positive
8396fb30-2ad8-4dcc-ac0a-64e9f9163e46,2025-10-30,安心,5,応募していた案件の結果を確認,"結果は落選だった
まあ残念ではある
理由が他の候補者が経験豊富でありその人が採用されたとのこと
少し、ほっとしている気持ちもある
次の案件は夜勤なしで紹介してくれないかなんへの未練の理由: 行動不足、可能性が残っている、好意が継続",仕事・勉強,positive
96ec8c4f-2a51-452f-86f6-852a4288d90d,2025-10-30,集中,6,塩の塊が大量にあることにストレスを感じ、解決方法を調査・実践,"塩の塊が大量にあって使用するときにいつもストレスだった
塊をほぐす方法を調べて実践した
大体の塊はさらさらになった
あと少しの塊があるのでそれもさらさらにしていきたい",その他,neutral
cd19de09-06cd-4bb1-89ee-a5033fa7f606,2025-10-30,満足,7,包丁とブンブンチョッパーを使って全ての塩をサラサラにした,"包丁とかで塊を切断してからブンブンチョッパーでみじん切りにしたので凄く力を使う作業だった
めっちゃ大変だったけどサラサラになったのでよかった
これで次に塩を使用するときに楽になるのでうれしい
工夫した点: 包丁で切断→ブンブンチョッパーで細かく",その他,positive
cd634d63-7186-4261-a277-408b2a8849db,2025-10-30,喜び,8,投資信託の損益を確認,"投資信託の損益が+1032になっていた
メッチャうれしい
この調子で頑張って投資を続けていきたい",その他,positive
bc1f277c-d389-4fc5-aeb8-7e5c44196ee8,2025-10-30,悲しみ,8,レミアムマリオジェラテリアで希少なタヒチバニラアイスを食べる,"いつものアイスより滑らかだった
希少な素材を使用したバニラを1回食べてみたいとやりたいことリストに記入したので今日実行した
美味しかったけどひなちゃんと一緒に食べた牧場のアイスの方が美味しかった
タヒチバニラは一人で食べたからかな?
それとも普通に牧場のアイスの方が美味しかったのかな?
ひなちゃんと食べた牧場のアイスはめっちゃ美味しくて感動して二人で盛り上がってたな
一人で食べても美味しくないや
まぁ、でもやりたいことリストは達成したので良かった
",趣味・娯楽,negative
bf74be07-5c1d-492e-a353-cb252b3db211,2025-10-30,喜び,9,ニアジョイのライブ抽選結果を確認,"ニアジョイのライブ当選した
これでライブ行ける
めっちゃ嬉しい
楽しみ
あとは席がいいことを祈るばかりだ
",趣味・娯楽,positive
d954047a-53bf-4507-a546-5185ef7e582f,2025-10-30,不安,5,退職のお土産を伊勢丹で探す,"職場を退職するので最後のお土産を購入した
最初、伊勢丹で見てて5000円ぐらいのしか無くて高いなと思った
",仕事・勉強,negative
33d67da8-5b61-4ee8-96e7-76f77fadec59,2025-10-30,平静,6,高島屋で手頃な価格のクッキーを見つけて購入,"高島屋に行ったら1500円ぐらいのクッキーがあったのでそれにした
職場の人数が30人で26個入りだけどまぁ、4人ぐらいはいいだろ
どうせ何人かは食べたいんだから充分だろ
ゴミを処分させるのは申し訳ないけど俺はもう辞めるから知らん",仕事・勉強,neutral
cef2c805-bdd3-4257-a9ce-dce1d52da0ff,2025-10-30,疲労,6,疲れを感じる,眠くなってきた,休息・リラックス,negative
c6f24185-70b8-405b-83c9-4562abb12371,2025-10-30,誇り,8,CCNAの勉強,"CCNAの勉強を15分やった
偉すぎる",仕事・勉強,positive
ac2d64b3-6c0b-4548-a9f9-a8f992774d8b,2025-10-30,集中,6,一日の出来事と感情を記録,記録行為そのもの）,仕事・勉強,neutral
7a534b9c-e059-4502-8770-fb59b72964c9,2025-10-31,混乱,6,起床、睡眠スコアの確認,睡眠スコアはいい感じなんだけどすごく寝起きが悪い。なんでだろ。筋トレをやりすぎて回復してないのかな,休息・リラックス,negative
e7b5648e-4d08-4a95-847c-408f235944a7,2025-10-31,疲労,7,起床後の状態,凄く眠い,休息・リラックス,negative
9fcdcfcf-347f-4a0e-8ca0-13cbde9a759e,2025-10-31,喜び,9,今の仕事を全て終了,今日で今の仕事全て終わった。すごく清々しい気分だ。しばらく働かなくていいなんて最高すぎる,仕事・勉強,positive
fc5737dc-171b-4d8a-b7ab-09d4ca706ee8,2025-10-31,混乱,6,飲み会の誘いを受ける,前に断った飲み会にまた誘われてしまった。前回は自分のために飲み会なんて申し訳ないからいいですよと断ったけど歓迎会と一緒にやりましょう、自分に来て欲しいと言われてさすがに断ることが出来なかった,社会活動,negative
2f053de0-df9c-4019-8d55-becd5fbd6b01,2025-10-31,退屈,5,飲み会参加の決定,そう言ってくれるのは嬉しいけど飲み会好きじゃないんだよな。めんどくさいな,社会活動,negative
1fa0740d-d631-4240-93e2-388a719e9b73,2025-10-31,喜び,9, 飯田橋の案件紹介を受ける,また案件紹介された。場所が飯田橋で、週の半分がリモートワークで時間は平日固定の9時~17時半で自分のキャリアアップに繋がりそうな案件が来た。リモートワークができるのが嬉しすぎるし、平日固定が最高すぎる,仕事・勉強,positive
a2e34b88-0665-4086-9574-3c25a209526f,2025-10-31,不安,7,飯田橋案件の応募条件を確認,でも必須のスキルというのが明らかに足りてないし、2回も面接して採用が1人だ。絶対に合格したいけどめっちゃ厳しいと思う,仕事・勉強,negative
542803c8-d247-4dce-bcd5-a7d5d15c54b6,2025-10-31,希望,8, 飯田橋案件への強い願望,まじで受かりたいな。ここで働かせてくれ,仕事・勉強,positive
2645aaac-1ed8-4abf-b2a8-55bd0bcb3a0f,2025-10-31,不安,6,Claudeのサーバーダウン,claudeのサーバがダウンして使用できなかった。claudeでいろいろやりたいのに早く復旧してほしい,その他,negative
b59ff617-c4b5-42b4-93f7-353c6dfb2227,2025-10-31,興味,5,障害情報をXで確認,こういう速報を知るにはXが一番便利だな,その他,positive
4e0261e5-8188-4acb-b66b-d0882bb59c8f,2025-10-31,安心,6,Claudeの復旧確認,claudeが20時ぐらいに復活した。思ったよりも早く復活してよかった,その他,positive
aa16bce4-c3e6-4cfa-880e-0b3ca959bbc2,2025-10-31,不安,8,飯田橋案件への応募を再考,飯田橋の案件凄く行きたい気持ちはあるけど必須スキルが自分は満たしていないのでこの状態で面談をやってお客様に対して失礼にならないか不安になってきた。案件自体はやる気はあるけどお客様に失礼がないか凄く心配,仕事・勉強,negative
34737243-72fb-4c53-9547-917cee1200a3,2025-10-31,混乱,7,応募するかどうかの葛藤,自分でも勉強してできるならこの案件に挑戦したい。けど相手は経験者を求めているわけだからどうなんだろう。一応営業には必須スキル満たしてないけどいいのかって聞かないとな,仕事・勉強,negative
d0d3fbc4-9520-4f8f-9ef1-012240413d12,2025-11-01,疲労,6,起床、睡眠状態の確認,寒すぎる。起きたのが7時で会社行くときと同じ時間に起きた。睡眠計測アプリだとスコアはいいんだけどあまりすっきりと寝た感じはしないな。でも瞼とかは重くない,休息・リラックス,negative
8897edb7-39c0-4866-999e-71e4b43538de,2025-11-01,興味,5,睡眠の質について考察,AVを見た翌日は瞼が凄く重くてだるいけどそういうだるさとかはないから寝れているってことでいいのかな,休息・リラックス,positive
78973b7e-6b0c-4bf8-9d70-0f5bb6e818f7,2025-11-01,希望,6, 営業へ飯田橋案件について連絡,営業に飯田橋の案件スキル不足だけで大丈夫とは伝えた。これで大丈夫だったら頑張ろう,仕事・勉強,positive
876c3870-b05b-435c-b42a-3d00d8f23290,2025-11-01,興味,6,感情記録の振り返り,ここ2日はポジティブな考えよりネガティブな考えのほうが多い。ネガティブな考えが多いということを認識することが大事だと思う。ここからポジティブな考えが多くなるようにしていきたい。ここ2日は寝不足で、色々考えることがあったからネガティブな考えが浮かんだのではと分析している。実際には分からないけど,その他,positive
4f7d3fea-fc0d-4c28-a8e5-65cbdcca394d,2025-11-01,興味,7, n8nを使った自動化の検討,n8nを使用した自動化の案を考えている。今のところは家計簿アプリがありいつも楽天の支出データをダウンロードして手動で取り込みをしているんだけどそこを自動化しようと考えている,創作活動,positive
d49c91f5-7ad8-457b-a449-3d5d8280bcc5,2025-11-01,不安,6,サーバ構築の検討, n8nを使用するにはホストサーバを構築する必要があるらしいんだけどサーバ構築専用のPCが欲しいな。今はPCが一台しかないからこのPCにサーバ構築して普段使いしてたら動作が重くなりそう。PCのメモリが16GBで増設したいな。メモリの使用率がいつも90パーセント超えてるので新しいPC欲しいけど高いんだよな。引越しもしたいしどうしよ,創作活動,negative
27b7f689-cce5-4934-b30a-694625a559cf,2025-11-01,安心,6,サーバ構築の調査結果,"調べてたら今のPCでも十分にホストサーバ構築できるらしい
",創作活動,positive
aa7317a4-4272-46d4-b712-2dd8fd3f7b3d,2025-11-01,罪悪感,9,AV視聴,AVを見てしまった。罪悪感がすごい。7日間は観てなかったのに,趣味・娯楽,negative
65a50456-6bfd-457a-8f73-36612afc80c6,2025-11-01,疲労,8,AV視聴後の状態,瞼が重い。何もやる気が出ない,趣味・娯楽,negative
6000a414-459d-4ba4-8e7c-6877314fe3c3,2025-11-01,希望,5,気持ちの切り替え, 見てしまったものは仕方がないのでここから挽回していくか。やってなかったことをすべてやってましな一日にしよう,その他,positive
67027f6c-b9aa-48c1-aecd-4a6d5ef929fd,2025-11-01,不安,6,新宿図書館サイトへのログイン試行,"新宿図書館の本を延長しようとサイトにログインしたらパスワードが変更されていてしばらくログインできなかった
",その他,negative
372d059a-3230-4076-876d-aca256672e93,2025-11-01,安心,6,図書館サイトのログイン問題解決,でも解決したので良かった。本の期限が今日までだと思っていて確認したら来週までだった。まだ読めてないからよかった,その他,positive
16f9a0d1-6c7d-41d4-a51c-cb237335d07a,2025-11-01,悲しみ,8,無気力状態,"何もやる気が出ない。どうしよう。AVという欲に負けた人間だ。情けない。つらい。人生楽しくない。なんで見てしまったんだろう。何もやる気起きない
",その他,negative
23931ab4-96f1-49e3-984a-d2706af34852,2025-11-01,誇り,7,ゴミ捨てと缶の処分,ゴミ捨てと缶を捨てた。偉すぎる。やる気が起きない中良く行動した,その他,positive
1af0a433-3b3e-4b24-b6a5-57fa889f8d16,2025-11-01,誇り,7,スポンジ交換,"スポンジも変えないとなと思っていたけどめんどくさくて後回しにしていた分を今日できた。偉い
",その他,positive
286b8502-e3d7-43df-b2b5-d193380237dc,2025-11-01,誇り,7,食器用洗剤の詰め替え,あと食器用洗剤も詰め替えした。偉すぎる,その他,positive
77a8ab2a-4874-4323-88e6-054c52552cb9,2025-11-01,満足,7, PC作業机の片付け,PCの作業机を片付けた。綺麗になると気持ちがいい,その他,positive
0026e002-4704-4948-b88e-4fad127fb051,2025-11-01,喜び,6,Windows 11の問題解決,Windows 11で「スペースを押しながら英字入力すると小文字になる」問題が発生したがまえに解決していた問題だったので履歴を見て対処出来てすぐに解決できた。嬉しい,その他,positive
09b9fb65-2543-4671-b037-6696e1e2e622,2025-11-01,興味,7,Rocky Linuxのインストール,飯田橋の案件がRocky Linux を使用しているってことで初めてインストールした。まだインストールまでしかやってないけどこれからどんどん進めていきたい,仕事・勉強,positive
f40341ad-059c-48de-9283-7c97531610e3,2025-11-01,不安,6,Claudeの利用制限,claudeが利用制限にかかって20時まで使用できない。proプランだと使用できるものが少ないな。Maxプランだと使用できるものは多いけど料金が5倍ぐらいになるからな。そこまではお金払えないな,趣味・娯楽,negative
8fc72f24-e91c-45bb-99d9-a2d6d8d22243,2025-11-01,興味,6,Claudeのプラン検討,でも11月は多分1日中暇だから11月だけでもMaxプランに加入するのはありかもしれない。11月だったら余裕で元が取れる気がする,趣味・娯楽,positive
8af7a6bf-7000-4222-830b-285340ed645c,2025-11-01,誇り,7,洗濯,洗濯をやった。偉すぎる,その他,positive
20b14e62-0967-446b-a394-5f0141b16b7c,2025-11-01,退屈,6, Claudeが使えず暇,claudeが利用制限かかっているとやることなくて暇,その他,negative
3f59ffcd-bfef-49b8-afb3-11bf6e00dd0c,2025-11-01,退屈,6,スーパーへ行くことへの抵抗,スーパー行くのだるすぎる,その他,negative
be57cf5c-3b50-4c2c-aee3-bb4f1da058ad,2025-11-01,喜び,6,Chromeのメモリ使用率改善,"メモリが90％を超えていたのでchromeをすべて閉じたら40%ぐらいまで減少した。chromeがめっちゃ容量食っていたんだな。開きすぎだったらしい。chromeでいろいろなタブ開いていると便利だから開いてたけど今度からは使用する分だけ開かないとな
",その他,positive
f1a385c1-37ec-4348-ba5d-8c9a3d2f85da,2025-11-01,興味,5,マイクラへの興味,マイクラPCでやりたくなってきたな,趣味・娯楽,positive
c6d55102-3b49-4fee-b2e2-433300b21d33,2025-11-01,退屈,6, 暇を感じる,なんか退屈だな,その他,negative
78eab854-1280-4814-b14f-148e8b1ab26d,2025-11-01,退屈,6,ヒゲ脱毛への抵抗感,"ヒゲ脱毛だるいな。行くのがめんどくさい。ヒゲ脱毛痛いからやりたくないな
",運動・健康,negative
280c23e5-866d-437f-9f25-57b4e3fcbe3a,2025-11-01,混乱,6,ヒゲ脱毛完了の診断,ヒゲ脱毛やった。もう細い毛しか残ってないらしくもう完了でいいみたいな感じだった。まだたまにヒゲ剃る時あるんだけどこれで完了なのって感じ。完璧にツルツルにしたいんだけど次の様子見してどのぐらいツルツルになってるかって感じだな。毛が濃くなってる部分もあるらしくて時間を置けばマシになるらしい。なんか、自分が思ってた効果じゃなかったな,運動・健康,negative
a4b4240e-eb30-4db9-8243-c1e13936ae99,2025-11-01,不安,5,ヒゲ脱毛後の痛み,ヒゲ脱毛したところがいつもより痛みがある。痛い。モヤモヤする,運動・健康,negative
62dbef6e-6df8-4626-ac92-107e5a35be62,2025-11-01,誇り,7,スーパーへ買い物,スーパーに行った。偉い,その他,positive
e15d7130-858c-435e-85a9-bc8610fe7968,2025-11-01,満足,6,半額おにぎりの購入,梅おにぎりが半額になってたので買った。美味しかった,その他,positive
04e26e14-9b3a-4e86-ac72-c5d132d90f05,2025-11-01,不安,5,食材購入,米と鶏胸肉購入したら1万ぐらいかかった。高いね,その他,negative
0519247d-e029-43d5-a856-c3493005e97e,2025-11-01,混乱,7, 心のモヤモヤを感じる,なんか心がモヤモヤする。モヤモヤした時は紙に書くと気持ちがおさまるのでとりあえず頭に浮かんだことを書いてみる,その他,negative
6448efad-21d1-4949-bd0a-e8b43652b285,2025-11-01,悲しみ,8,今日の振り返り,今日はダメな一日だった,その他,negative
3d071d80-661e-4ee1-8db5-57f197ad0563,2025-11-01,罪悪感,9,AV禁止の継続が途切れたことへの後悔,"昨日までは、Av禁止を7日間継続していて、見たい気持ちがあるのに、自己規律していて、我慢をしていて、その小さな積み重ねが自己肯定できてたんだと思う。それが失ってしまって、自己否定に変わってしまった。7日間という区切りがあって、それを達成して満足してしまって、Avを見てしまった
",その他,negative
7aa40584-b680-4fa9-a639-2c2c9cf2d0d4,2025-11-01,混乱,7, AV視聴の理由を分析,あとは、前回Avを見た次の日は、すごく行動していて、今回も、Avを見て、たくさん行動しようと思ってしまった。最近あまり寝た感じがしないのもあって、一回Avを見て、リセットしようという気持ちになってしまった,その他,negative
06cfad49-6b3b-4e03-9dd0-510d8f44fce6,2025-11-01,興味,6, AV視聴の原因分析,あとは1日暇で、ベッドの上でスマホを触れる環境だったのも良くない。スマホロックは寝る時だけなので、普段はどうしよう。あと原因としては、朝起きて、筋トレするなり、シャワー浴びていれば、Avを見てない気がする,その他,positive
63e71dee-1bf7-4b3a-92f9-17b3049a5df6,2025-11-01,罪悪感,9,自己嫌悪,罪悪感がすごい,その他,negative
be471558-ad5c-4d21-b33d-527f6288adf6,2025-11-01,悲しみ,8,恋愛への諦めと焦り," 彼女欲しいけど、行動するのが面倒くさいし、前回1ヶ月マッチングアプリやったのに、一人とも会えなかったし、やばいな、すごいネガティブになる。みんなが結婚していく中、俺は独身で、彼女なし
",その他,negative
bb762b70-e90c-4d65-ba1c-7e9cc431258c,2025-11-01,悲しみ,8,孤独感と一人での活動への虚しさ,一人で色々新しいことにチャレンジしているけど、一人だと、あんまり楽しくない。好きな人と色々な経験したい,その他,negative
2d450bef-baaf-4051-883a-a0c8873ccffa,2025-11-01,混乱,7,恋愛観の葛藤, 自分が可愛いと思える人と付き合って、そんな人と付き合ってる俺すごいと自己肯定したい。でもそんなことを考えてしまっている時点で、好きという感情からは遠くなってる気がする,その他,negative
46e0dc7c-8145-4d19-a39a-99e2ed412e29,2025-11-01,退屈,6,スーパーへ行くことへの抵抗,スーパー行くのだるいな。でも行かないと米がないから、食べるものないし、どうしよう,その他,negative
6f2328cc-c588-4ead-af06-74e8c7277637,2025-11-01,悲しみ,8,人生の意味を問う,どうしたら、人生楽しくなるんだろう。彼女に愛されているという確信があれば、人生楽しくなるのかな。人と比べているから、人生楽しくないのかな？,その他,negative
881b8e5c-b1d2-4ee5-8fcc-b4b18b4f916f,2025-11-01,不安,7,飯田橋案件への不安,早く職場決まらないかな。飯田橋の案件がいいけど、受かる気がしない。営業の人に必須スキルないけど、問題ないかと聞いているんだけど、返信返ってこないし,仕事・勉強,negative
a2e8cec5-22f4-43ba-9cfd-2093d70d23cb,2025-11-01,悲しみ,8,橋本さんへの想い, 橋本さんに会いたいな,家族・友人との時間,negative
d1728d7a-fc50-4576-bf33-6b7d9bea9fcd,2025-11-01,退屈,7,孤独感,一人の時間だと退屈だな。電話したいな,その他,negative
8359357a-71ed-494c-ac09-f8cc908701e7,2025-11-01,混乱,6,マッチングアプリ再開の検討,マッチングアプリ始めようかな。でも行動するの面倒くさいな,その他,negative
106f04db-e103-428d-91c5-ba302232ac1b,2025-11-01,退屈,7,スーパーへの抵抗感の再燃,"スーパー行くの、まじで面倒くさい。ちょっと眠くなってきた。あー、だるいな
",その他,negative
f84761c6-51b2-442d-87a7-f2041eb60079,2025-11-01,混乱,7,人生の目的について考える, 俺は人生で何がしたいんだろう。自由になりたいのかな。ストレスは限りなくゼロになりそう,その他,negative
da9364b3-2113-4fc9-92d1-b39a59e708f3,2025-11-01,退屈,6, 会社の飲み会への抵抗,会社の飲み会行きたくないな。面倒くさいな,社会活動,negative
16eef9aa-1400-4326-b6c3-db4534aa53aa,2025-11-01,不安,6, 三連休の予定のなさ,明日は何しようかな。明日も特にやることないんだよな。三連休だけど、俺には何も予定が入ってない,その他,negative
824047d0-93e4-4407-9f45-6fbe8ae47c73,2025-11-01,興味,6,やりたいことを考える," 料理教室行きたいなぁ。マイクラやりたいな。でもお金も貯金したいお金使用と貯金のバランスが難しい
",趣味・娯楽,positive
53f96801-70d0-4bdb-b450-4bb8b6af2931,2025-11-01,混乱,6,引越しと将来の関係について考える,引越しもしたいけど、次の彼女と付き合って、同棲したいという気持ちもあるから、今引っ越したら、無駄な気もするな,その他,negative
0fa3f7b1-e2a3-46e7-825c-641f4102eff6,2025-11-01,安心,7,書くことで心のモヤモヤが晴れる,心のモヤモヤを少し晴れた。文字にすると、モヤモヤ少し晴れる。こんなモヤモヤしたのは、久しぶりかも。最近ポジティブな考えだったからな,その他,positive
3f1b5d21-b550-404c-9451-2885ec6a8f75,2025-11-02,興味,5,睡眠スコアの確認, AVを見た翌日だから睡眠悪いかなと思ったらいつもとスコアはそんなに変わらなかった。たまたまかな。いつもより入眠時間が速かった,休息・リラックス,positive
8780b5cd-d520-4355-88bb-4269cbc7affc,2025-11-02,悲しみ,7,橋本さんから連絡が来た夢を見る, 夢で橋本からラインが返ってきた夢を見た。起きた瞬間夢だとすぐにわかって悲しい気持ちになった,休息・リラックス,negative
c695d4eb-7fd9-4ba6-8d06-2d9ab495d820,2025-11-02,不安,6,夢を見ることについて考える,最近はよく夢を見る。夢を見るときは深い睡眠ではないってことだから深い睡眠取れてないのかな,休息・リラックス,negative
34abe213-206d-4244-b1f1-a7e79edd5189,2025-11-02,不安,7,昨日の感情分析結果を確認,昨日の感情分析したらネガティブが圧倒的に多かった。総エピソード数: 55エピソード、ポジティブ感情: 20エピソード (36.4%)、ネガティブ感情: 35エピソード (63.6%)だった。こんなにネガティブが多いのは久しぶりかもしれない,その他,negative
ec113a7e-5e69-436c-9c86-da4b3a345160,2025-11-02,興味,8,価値観の見直し（人間関係）,自分の価値観を見直した。人間関係の価値観が前回が68%だったのに今回は98%で凄く変化した。前回の価値観の設定したときはひなちゃんと付き合っていてある程度満たされていて現在は彼女と別れて失ってその価値観の重要さに気づいてこのような結果になっているらしい,その他,positive
6a48a92e-faac-46e8-b560-c713a0953646,2025-11-02,興味,8,価値観の見直し（趣味）,趣味の価値観が85%から40%に減った理由は彼女という存在がいてそれにプラスで自分で楽しめる趣味があったので彼女という人間関係が満たされていてはじめて趣味の価値観が高くなるという事に気づいた。現在は人間関係という土台が満たされていないので趣味をやってもそんなに楽しめないのではという結果になった,その他,positive
23bd1fa9-5183-43d7-abee-ac14f77d3fbe,2025-11-02,興味,8,価値観変化の理解,現在の価値観の変化は彼女と別れて孤独という痛みが重要度を再構築するに至った。なので現在の価値観の重要度が一番高い人間関係をどうにかしないと現在の人生が満たされないという事が分かった,その他,positive
6238827e-bfcb-4367-9fef-4033b25cea8b,2025-11-02,興味,7, podmanの学習, podmanというものを初めて学習した。コンテナを作るための道具でdockerとあまり変わらず動作できるという事が分かった。コンテナについてもあまり理解できていなかったが少しだけ理解できた,仕事・勉強,positive
4b80c873-0ff5-4b0b-a1b3-ae5f4e1d52a6,2025-11-02,興味,6,VirtualBoxのコピー機能調査,VirtualBoxでコピーできないのがめんどくさいなと思って調べたらGuest Additionsをインストールすればコピーして貼り付けできるという事がわかったので実施した,仕事・勉強,positive
1e44c0df-ec71-4773-8703-7fea59aebea3,2025-11-02,満足,7,Guest Additionsのインストール完了,"ちょっと時間かかったけどちゃんとインストール出来てコピーして貼り付けができるようになったので良かった。これで楽になる
",仕事・勉強,positive
41b1d6ad-8a5c-4d22-8192-34d9313da8c5,2025-11-02,満足,7,コピー&ペースト機能の確認,コピーして貼り付けができるので凄く楽。入れるのに時間かかったけど入れてよかった,仕事・勉強,positive
46129110-e816-4842-b1fa-d087f9235f82,2025-11-02,満足,7, n8nのインストール完了, n8nのインストール完了してコンテナで起動した。少しずつ進んでいる感じがしていい感じ。あとは初期設定とワークフローの設定だ,創作活動,positive
bdbc092f-b55f-465f-b8c1-a7e9e604744d,2025-11-02,リラックス,5,爪切り, 爪切りした。切られた爪をみると少しすっきりする,その他,neutral
6c3095aa-7d50-471b-a95a-9107a2b1ac8c,2025-11-02,満足,7, CLIインポートスクリプトの作成と実行," 13時からclaudeの制限が解除されるので13時から家計簿連携ワークフローの作業をやっていた。AIに聞きながらCLIインポートスクリプト を作成してスクリプト実行して家計簿アプリにはデータ連携ができた
",創作活動,positive
0c43451c-a21b-4667-9a1d-b1f2c5fc7499,2025-11-02,不安,7, Claudeの利用制限,そしてホストPC（Windows）とVM（Rocky Linux）間でファイルを共有作業をやっているところでclaudeの利用制限が来た。まだ1時間ぐらいしか触ってないのに制限が来た。結構早くてビックリしている。まだ全然続きやりたいのにどうしよ。次は18時から解除されるらしくて結構長い,創作活動,negative
